Id2,Majority,Majority_woE,Majority_woES,MAX_Majority,MAX_Majority_P,MAX_Majority_woE,MAX_Majority_woE_P,MAX_Majority_woES,MAX_Majority_woES_P,Total,Speak_only_English,Speak_only_English_P,Spanish_or_Spanish_Creole,Spanish_or_Spanish_Creole_P,French_incl_Patois_Cajun,French_incl_Patois_Cajun_P,French_Creole,French_Creole_P,Other_Native_North_American_languages,Other_Native_North_American_languages_P,Hungarian,Hungarian_P,Arabic,Arabic_P,Hebrew,Hebrew_P,African_languages,African_languages_P,Other_and_unspecified_languages,Other_and_unspecified_languages_P,Italian,Italian_P,Portuguese_or_Portuguese_Creole,Portuguese_or_Portuguese_Creole_P,German,German_P,Yiddish,Yiddish_P,Other_West_Germanic_languages,Other_West_Germanic_languages_P,Scandinavian_languages,Scandinavian_languages_P,Greek,Greek_P,Russian,Russian_P,Polish,Polish_P,Serbo-Croatian,Serbo-Croatian_P,Other_Slavic_languages,Other_Slavic_languages_P,Armenian,Armenian_P,Persian,Persian_P,Gujarati,Gujarati_P,Hindi,Hindi_P,Urdu,Urdu_P,Other_Indic_languages,Other_Indic_languages_P,Other_Indo-European_languages,Other_Indo-European_languages_P,Chinese,Chinese_P,Japanese,Japanese_P,Korean,Korean_P,Mon-Khmer_Cambodian,Mon-Khmer_Cambodian_P,Hmong,Hmong_P,Thai,Thai_P,Laotian,Laotian_P,Vietnamese,Vietnamese_P,Other_Asian_languages,Other_Asian_languages_P,Tagalog,Tagalog_P,Other_Pacific_Island_languages,Other_Pacific_Island_languages_P,Navajo,Navajo_P
48201233002,Speak only English,Spanish or Spanish Creole,Vietnamese,2040,51.90839695,1761,44.80916031,67,1.704834606,3930,2040,51.91,1761,44.81,16,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.97,8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1.7,0,0,0,0,0,0,0,0
48201233003,Speak only English,Spanish or Spanish Creole,Korean,1320,61.11111111,831,38.47222222,6,0.277777778,2160,1320,61.11,831,38.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.14,0,0,0,0,6,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48201233101,Spanish or Spanish Creole,Spanish or Spanish Creole,Hindi,2590,66.51258346,2590,66.51258346,88,2.259887006,3894,1210,31.07,2590,66.51,6,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48201233102,Spanish or Spanish Creole,Spanish or Spanish Creole,French incl Patois Cajun,5247,80.6362379,5247,80.6362379,0,0,6507,1260,19.36,5247,80.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48201233103,Spanish or Spanish Creole,Spanish or Spanish Creole,Other and unspecified languages,3700,79.29704243,3700,79.29704243,173,3.707672525,4666,674,14.44,3700,79.3,21,0.45,0,0,0,0,0,0,98,2.1,0,0,0,0,173,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48201233200,Spanish or Spanish Creole,Spanish or Spanish Creole,Tagalog,2858,55.57067859,2858,55.57067859,82,1.594400156,5143,2169,42.17,2858,55.57,0,0,8,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1.59,0,0,0,0
48201233300,Spanish or Spanish Creole,Spanish or Spanish Creole,Polish,3885,82.88884148,3885,82.88884148,9,0.192020482,4687,793,16.92,3885,82.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48201233400,Spanish or Spanish Creole,Spanish or Spanish Creole,French incl Patois Cajun,1757,67.7593521,1757,67.7593521,0,0,2593,836,32.24,1757,67.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48201233500,Spanish or Spanish Creole,Spanish or Spanish Creole,French incl Patois Cajun,6072,82.51121076,6072,82.51121076,24,0.326131268,7359,1243,16.89,6072,82.51,24,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48201233600,Speak only English,Spanish or Spanish Creole,French incl Patois Cajun,1120,63.13416009,654,36.86583991,0,0,1774,1120,63.13,654,36.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48201233701,Spanish or Spanish Creole,Spanish or Spanish Creole,German,3063,58.33174633,3063,58.33174633,7,0.133307941,5251,2181,41.53,3063,58.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48201233702,Spanish or Spanish Creole,Spanish or Spanish Creole,Tagalog,2080,73.65439093,2080,73.65439093,6,0.212464589,2824,738,26.13,2080,73.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.21,0,0,0,0
48201233703,Spanish or Spanish Creole,Spanish or Spanish Creole,German,1488,64.94980358,1488,64.94980358,4,0.174596246,2291,799,34.88,1488,64.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48201240100,Spanish or Spanish Creole,Spanish or Spanish Creole,African languages,1889,48.82398553,1889,48.82398553,118,3.049883691,3869,1644,42.49,1889,48.82,52,1.34,14,0.36,0,0,0,0,20,0.52,0,0,118,3.05,0,0,0,0,0,0,31,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2.02
48201240400,Speak only English,Spanish or Spanish Creole,Vietnamese,3743,58.2749494,2516,39.17172661,72,1.120971509,6423,3743,58.27,2516,39.17,13,0.2,0,0,0,0,0,0,70,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.14,0,0,0,0,0,0,0,0,72,1.12,0,0,0,0,0,0,0,0
48201240501,Spanish or Spanish Creole,Spanish or Spanish Creole,Korean,3034,56.12282649,3034,56.12282649,47,0.869404366,5406,2292,42.4,3034,56.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.28,0,0,0,0,0,0,0,0,0,0,47,0.87,0,0,0,0,0,0,0,0,0,0,18,0.33,0,0,0,0,0,0
48201240502,Speak only English,Spanish or Spanish Creole,African languages,2549,57.0246085,1842,41.20805369,61,1.364653244,4470,2549,57.02,1842,41.21,0,0,0,0,0,0,0,0,0,0,0,0,61,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.4,0,0,0,0
48201240600,Spanish or Spanish Creole,Spanish or Spanish Creole,Other Indic languages,1262,53.63365916,1262,53.63365916,21,0.892477688,2353,1047,44.5,1262,53.63,5,0.21,0,0,0,0,0,0,0,0,0,0,18,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48201240701,Speak only English,Spanish or Spanish Creole,Tagalog,7881,55.52346062,5649,39.79850641,355,2.501056785,14194,7881,55.52,5649,39.8,156,1.1,0,0,0,0,0,0,0,0,0,0,153,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,2.5,0,0,0,0
48201240702,Speak only English,Spanish or Spanish Creole,Tagalog,5568,47.71208226,5479,46.94944302,294,2.519280206,11670,5568,47.71,5479,46.95,24,0.21,0,0,0,0,0,0,73,0.63,0,0,39,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,1,0,0,294,2.52,0,0,0,0
48201240801,Speak only English,Spanish or Spanish Creole,Portuguese or Portuguese Creole,3084,50.90789039,2741,45.24595576,99,1.634202707,6058,3084,50.91,2741,45.25,53,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48201240802,Speak only English,Spanish or Spanish Creole,Tagalog,2734,68.59006523,1076,26.99448068,111,2.784746613,3986,2734,68.59,1076,26.99,17,0.43,0,0,0,0,0,0,39,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2.78,0,0,0,0
48201240901,Speak only English,Spanish or Spanish Creole,French incl Patois Cajun,6330,69.32427993,2449,26.82072062,102,1.117073705,9131,6330,69.32,2449,26.82,102,1.12,60,0.66,0,0,0,0,35,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.2,0,0,12,0.13,0,0,6,0.07,0,0,0,0,11,0.12,0,0,21,0.23,0,0,0,0,0,0,25,0.27,0,0,62,0.68,0,0,0,0
48201240902,Speak only English,Spanish or Spanish Creole,Other Indic languages,7889,66.24401713,3469,29.12922999,161,1.351918717,11909,7889,66.24,3469,29.13,0,0,0,0,0,0,0,0,120,1.01,0,0,40,0.34,0,0,0,0,0,0,20,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0.81,0,0,0,0,0,0,161,1.35,0,0,0,0,0,0,0,0,0,0,0,0,41,0.34,0,0,0,0,0,0,72,0.6,0,0,0,0
48201241000,Speak only English,Spanish or Spanish Creole,Arabic,5753,74.29936717,1752,22.6268888,86,1.110680615,7743,5753,74.3,1752,22.63,0,0,0,0,0,0,0,0,86,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0.67,0,0,0,0,0,0,0,0,25,0.32,0,0,0,0,0,0,0,0,0,0,0,0
48201241101,Speak only English,Spanish or Spanish Creole,German,3824,78.9756299,713,14.72532012,171,3.531598513,4842,3824,78.98,713,14.73,9,0.19,0,0,0,0,0,0,25,0.52,0,0,31,0.64,0,0,0,0,0,0,171,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.72,17,0.35,0,0,0,0
48201241102,Speak only English,Spanish or Spanish Creole,German,8636,76.23587571,2131,18.81179379,296,2.61299435,11328,8636,76.24,2131,18.81,0,0,0,0,0,0,0,0,0,0,0,0,32,0.28,0,0,0,0,0,0,296,2.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.3,0,0,46,0.41,0,0,13,0.11,0,0,16,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,1.09,0,0
48201241103,Speak only English,Spanish or Spanish Creole,Urdu,2890,77.64642665,771,20.71466953,38,1.020956475,3722,2890,77.65,771,20.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1.02,0,0,0,0,0,0,0,0,18,0.48,0,0,0,0,0,0,0,0,5,0.13,0,0,0,0,0,0,0,0
48201241200,Speak only English,Spanish or Spanish Creole,Thai,4546,72.56185156,1547,24.69273743,64,1.021548284,6265,4546,72.56,1547,24.69,26,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0.65,0,0,0,0,0,0,0,0,64,1.02,0,0,34,0.54,0,0,7,0.11,0,0,0,0
48201241300,Speak only English,Spanish or Spanish Creole,Vietnamese,7960,73.41818853,1973,18.19774949,232,2.1398266,10842,7960,73.42,1973,18.2,74,0.68,0,0,0,0,12,0.11,0,0,0,0,21,0.19,0,0,17,0.16,0,0,31,0.29,0,0,0,0,30,0.28,0,0,13,0.12,13,0.12,0,0,0,0,0,0,0,0,59,0.54,0,0,187,1.72,0,0,0,0,77,0.71,0,0,27,0.25,0,0,0,0,0,0,0,0,232,2.14,0,0,116,1.07,0,0,0,0
48201241400,Speak only English,Spanish or Spanish Creole,Other Asian languages,5764,75.99208965,1245,16.41397495,146,1.924851681,7585,5764,75.99,1245,16.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.59,35,0.46,0,0,0,0,0,0,0,0,0,0,69,0.91,0,0,0,0,66,0.87,79,1.04,0,0,0,0,0,0,0,0,0,0,0,0,63,0.83,146,1.92,73,0.96,0,0,0,0
48201241500,Speak only English,Spanish or Spanish Creole,Japanese,5060,59.67684868,3313,39.07300389,38,0.448166057,8479,5060,59.68,3313,39.07,0,0,0,0,0,0,0,0,1,0.01,7,0.08,0,0,0,0,0,0,0,0,23,0.27,0,0,0,0,0,0,0,0,11,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.07,20,0.24,38,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48201250100,Speak only English,Spanish or Spanish Creole,Vietnamese,4671,59.21653144,3106,39.37626775,82,1.039553753,7888,4671,59.22,3106,39.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.37,0,0,0,0,0,0,0,0,82,1.04,0,0,0,0,0,0,0,0
48201250200,Speak only English,Spanish or Spanish Creole,Vietnamese,4756,58.52097945,3341,41.10988064,30,0.369139904,8127,4756,58.52,3341,41.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.37,0,0,0,0,0,0,0,0
48201250301,Speak only English,Spanish or Spanish Creole,Vietnamese,5792,73.69894389,1784,22.70008907,134,1.705051533,7859,5792,73.7,1784,22.7,37,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.29,0,0,13,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.22,0,0,21,0.27,0,0,0,0,22,0.28,0,0,0,0,0,0,0,0,0,0,11,0.14,0,0,134,1.71,0,0,0,0,5,0.06,0,0
48201250302,Speak only English,Spanish or Spanish Creole,Vietnamese,7687,77.95355441,1845,18.71006997,91,0.922827299,9861,7687,77.95,1845,18.71,0,0,20,0.2,0,0,15,0.15,0,0,0,0,0,0,0,0,0,0,0,0,86,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.24,0,0,0,0,32,0.32,0,0,91,0.92,0,0,47,0.48,14,0.14,0,0
48201250401,Speak only English,Spanish or Spanish Creole,Mon-Khmer Cambodian,9101,79.875373,1762,15.46427945,146,1.281376163,11394,9101,79.88,1762,15.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0.6,0,0,0,0,0,0,0,0,102,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0.93,0,0,146,1.28,0,0,0,0,0,0,93,0.82,0,0,16,0.14,0,0,0,0
48201250402,Speak only English,Spanish or Spanish Creole,African languages,13499,82.84136238,2080,12.76465173,180,1.104633323,16295,13499,82.84,2080,12.76,101,0.62,0,0,0,0,0,0,0,0,0,0,180,1.1,0,0,0,0,0,0,106,0.65,0,0,0,0,21,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0.37,0,0,0,0,0,0,0,0,55,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.18,162,0.99,0,0
48201250500,Speak only English,Spanish or Spanish Creole,Arabic,3928,75.68400771,1020,19.65317919,87,1.676300578,5190,3928,75.68,1020,19.65,0,0,0,0,0,0,0,0,87,1.68,0,0,0,0,0,0,0,0,0,0,8,0.15,0,0,0,0,0,0,0,0,0,0,0,0,30,0.58,0,0,0,0,19,0.37,0,0,0,0,0,0,0,0,49,0.94,18,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.6,0,0,0,0
48201250600,Speak only English,Spanish or Spanish Creole,Other Pacific Island languages,3989,55.21871539,2941,40.71151717,76,1.052048726,7224,3989,55.22,2941,40.71,0,0,0,0,0,0,0,0,0,0,0,0,19,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0.96,11,0.15,0,0,0,0,0,0,0,0,0,0,0,0,51,0.71,32,0.44,0,0,36,0.5,76,1.05,0,0
48201250701,Speak only English,Spanish or Spanish Creole,Other Indic languages,4480,83.07064714,809,15.00092713,90,1.668829965,5393,4480,83.07,809,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.26,0,0,0,0,0,0,0,0
48201250702,Speak only English,Spanish or Spanish Creole,Chinese,3942,84.95689655,562,12.11206897,104,2.24137931,4640,3942,84.96,562,12.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.26,0,0,0,0,104,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.13,14,0.3,0,0,0,0
48201250800,Speak only English,Spanish or Spanish Creole,African languages,6724,84.47236181,692,8.693467337,303,3.806532663,7960,6724,84.47,692,8.69,42,0.53,0,0,0,0,0,0,0,0,0,0,303,3.81,0,0,0,0,11,0.14,36,0.45,0,0,0,0,18,0.23,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.34,0,0,0,0,0,0,18,0.23,0,0,0,0,0,0,0,0,27,0.34,35,0.44,11,0.14,0,0,0,0
48201250900,Speak only English,German,German,8538,87.88471436,261,2.686567164,261,2.686567164,9715,8538,87.88,201,2.07,31,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0.43,161,1.66,261,2.69,0,0,37,0.38,71,0.73,0,0,0,0,0,0,0,0,132,1.36,0,0,12,0.12,0,0,35,0.36,0,0,26,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0.73,39,0.4,0,0,58,0.6,0,0
48201251000,Speak only English,Spanish or Spanish Creole,Urdu,2350,77.42998353,424,13.97034596,135,4.448105437,3035,2350,77.43,424,13.97,9,0.3,0,0,0,0,0,0,0,0,0,0,0,0,14,0.46,0,0,0,0,11,0.36,0,0,0,0,0,0,3,0.1,14,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,4.45,27,0.89,0,0,34,1.12,0,0,14,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48201251100,Speak only English,Spanish or Spanish Creole,French incl Patois Cajun,6493,88.9939693,569,7.79879386,101,1.384320175,7296,6493,88.99,569,7.8,101,1.38,0,0,0,0,0,0,0,0,0,0,33,0.45,0,0,0,0,0,0,16,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.37,22,0.3,0,0,0,0,0,0,0,0,0,0,0,0,35,0.48,0,0,0,0,0,0,0,0
48201251200,Speak only English,Spanish or Spanish Creole,Gujarati,4701,80.46901746,847,14.49845943,185,3.166723725,5842,4701,80.47,847,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.56,185,3.17,0,0,76,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48201251300,Speak only English,Spanish or Spanish Creole,Tagalog,7036,92.26330973,356,4.668240231,92,1.206399161,7626,7036,92.26,356,4.67,0,0,0,0,0,0,0,0,0,0,0,0,35,0.46,0,0,0,0,0,0,0,0,0,0,52,0.68,0,0,0,0,22,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.43,92,1.21,0,0,0,0
48201251401,Speak only English,Spanish or Spanish Creole,Tagalog,2017,80.39059386,341,13.59107214,33,1.315265046,2509,2017,80.39,341,13.59,24,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.2,0,0,0,0,0,0,0,0,18,0.72,0,0,0,0,0,0,0,0,10,0.4,0,0,0,0,18,0.72,0,0,4,0.16,0,0,0,0,25,1,0,0,7,0.28,0,0,0,0,0,0,0,0,0,0,7,0.28,33,1.32,0,0,0,0
48201251402,Speak only English,Spanish or Spanish Creole,Russian,5031,87.75510204,655,11.42508285,29,0.505843363,5733,5031,87.76,655,11.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.31,0,0,0,0,0,0,0,0,29,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48201251501,Speak only English,Spanish or Spanish Creole,Urdu,4230,84.02860548,302,5.999205403,178,3.535955503,5034,4230,84.03,302,6,0,0,0,0,0,0,0,0,0,0,0,0,29,0.58,0,0,36,0.72,0,0,15,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.2,51,1.01,178,3.54,61,1.21,0,0,41,0.81,0,0,0,0,0,0,0,0,49,0.97,0,0,22,0.44,0,0,0,0,10,0.2,0,0
48201251502,Speak only English,Spanish or Spanish Creole,Tagalog,8498,89.31161324,475,4.992117709,128,1.345244351,9515,8498,89.31,475,4.99,85,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.32,112,1.18,0,0,0,0,0,0,0,0,17,0.18,0,0,0,0,0,0,0,0,46,0.48,0,0,0,0,48,0.5,0,0,44,0.46,0,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,13,0.14,128,1.35,0,0,0,0
48201251503,Speak only English,Spanish or Spanish Creole,Portuguese or Portuguese Creole,1849,88.93698894,93,4.473304473,47,2.260702261,2079,1849,88.94,93,4.47,40,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.24,47,2.26,0,0,0,0,0,0,0,0,0,0,0,0,10,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.01,0,0,7,0.34,0,0,0,0,0,0,0,0,0,0,0,0,7,0.34,0,0,0,0
48201251600,Speak only English,Spanish or Spanish Creole,French incl Patois Cajun,5539,94.78097194,281,4.808350445,24,0.410677618,5844,5539,94.78,281,4.81,24,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48201251700,Speak only English,Spanish or Spanish Creole,French incl Patois Cajun,6392,89.92684299,716,10.07315701,0,0,7108,6392,89.93,716,10.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48201251800,Speak only English,Spanish or Spanish Creole,French incl Patois Cajun,1666,80.75618032,362,17.54726127,25,1.211827436,2063,1666,80.76,362,17.55,25,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
